ID,Model Probability,Model Predicted Label
NDAR_INVL18G63XV,0.47046206817230374,0
NDAR_INVL2RJ9HXF,0.43595897057872274,0
NDAR_INVL97KGCAC,0.5207526864419924,1
NDAR_INVLALRAZCB,0.5142120289787246,1
NDAR_INVLBZW40WR,0.48275329654982274,0
NDAR_INVLE8DHVG1,0.5023683072434968,1
NDAR_INVLEZ9WYBX,0.43241637655584286,0
NDAR_INVLG46HHB0,0.43879135373086514,0
NDAR_INVLMU4CC2J,0.5321953650652808,1
NDAR_INVLVLGKC0B,0.43455107028871026,0
NDAR_INVLW0J7PJB,0.5556890031299359,1
NDAR_INVLWR6LC0N,0.46189864448066925,0
NDAR_INVLXEAXZ7M,0.5242560570837714,1
NDAR_INVM255ZJ8M,0.5546695641349814,1
NDAR_INVM4MC3HPC,0.3779457925845553,0
NDAR_INVM7T4Y22R,0.5908484057624986,1
NDAR_INVMLFXUXUL,0.5098684527317654,1
NDAR_INVMN57ZM5A,0.4860677406292957,0
NDAR_INVN8P9M0EX,0.4343913090776764,0
NDAR_INVN9X5J0M6,0.4533749778811193,0
NDAR_INVNE28ULRV,0.5548083136091533,1
NDAR_INVNEZBVR4A,0.5080721257204261,1
NDAR_INVNGT8NC5C,0.5077071276995041,1
NDAR_INVNKWEHXRD,0.5106261603512303,1
NDAR_INVNM82BUZL,0.47880022406529205,0
NDAR_INVNP4AJ4XW,0.56989889730821,1
NDAR_INVNP98F2ZZ,0.4124726591947204,0
NDAR_INVNRKEL6CB,0.6274437406532767,1
NDAR_INVNT7CZNMZ,0.3991986017652536,0
NDAR_INVNWMRHTJT,0.45119437324421846,0
NDAR_INVNWRWBM61,0.5530317835664222,1
NDAR_INVNWZ3R1DL,0.4557432057754622,0
NDAR_INVNY2M953H,0.576960132057887,1
NDAR_INVP1KJ0DC9,0.4386732035083415,0
NDAR_INVP1WDXV8E,0.4384997817929158,0
NDAR_INVP4ZN3TT1,0.43337155102198666,0
NDAR_INVP5BUWK7E,0.44312696847334426,0
NDAR_INVP68163M4,0.4616782026662225,0
NDAR_INVP8CFEA4E,0.4203819167998306,0
NDAR_INVP9Y862GP,0.428835944421567,0
NDAR_INVPA8MT8ZF,0.588191584536501,1
NDAR_INVPG8YZKD4,0.528613209836931,1
NDAR_INVPRX26ZJ6,0.493663056676217,0
NDAR_INVPTK9T3R5,0.556781147723944,1
NDAR_INVPTV6A941,0.5412402299342359,1
NDAR_INVPWDDAD3B,0.5600864382104632,1
NDAR_INVPZ7LHWF8,0.4845450756146151,0
NDAR_INVR06BRXTK,0.5076954507892251,1
NDAR_INVR3VTVCE5,0.4690145018804143,0
NDAR_INVR7WFN9E7,0.44136217170958836,0
NDAR_INVRCB6GG4P,0.5039920464426153,1
NDAR_INVRFFGJ02J,0.5247790783336415,1
NDAR_INVRGVY0VAU,0.5168800928802321,1
NDAR_INVRJAREKD1,0.4931793136176142,0
NDAR_INVRJLKFF0B,0.5009321506236893,1
NDAR_INVRTLY443G,0.4809741229486803,0
NDAR_INVT0J4DFC4,0.46452049137862494,0
NDAR_INVT1RR6C3X,0.5235942205641778,1
NDAR_INVT954PXG7,0.544634375650595,1
NDAR_INVTCAFT1FE,0.49111392486499605,0
NDAR_INVTDN8UFEF,0.5521064715366095,1
NDAR_INVTFJ3K89H,0.5099918019581009,1
NDAR_INVTHX3BFMR,0.4115322042437833,0
NDAR_INVTHXM3AU1,0.4059292145999675,0
NDAR_INVTMFT5TJF,0.5683427912234484,1
NDAR_INVTTTWUHHD,0.6120251771281664,1
NDAR_INVTW04JJ3D,0.4679833944714792,0
NDAR_INVTZJ1K01G,0.44430656178074307,0
NDAR_INVTZUFYJ76,0.4815899004940372,0
NDAR_INVU2UT8NAW,0.48184145701085473,0
NDAR_INVUA34TJP4,0.46832787201988096,0
NDAR_INVUAERPXD7,0.4520817300780383,0
NDAR_INVUBLZ93XE,0.47733030385051217,0
NDAR_INVUKZ2E83X,0.44387514882076134,0
NDAR_INVURFDN3WC,0.5492747278002904,1
NDAR_INVUWAU3TFB,0.4567747454858914,0
NDAR_INVV1D97XZ4,0.4059773510128325,0
NDAR_INVV7D70A79,0.571184486977054,1
NDAR_INVV8YXGG31,0.4858837354252174,0
NDAR_INVVBA9GPK7,0.5242742619735339,1
NDAR_INVVC1FVHRL,0.46158630708111803,0
NDAR_INVVFC957NV,0.5194565781909886,1
NDAR_INVVFY5R1W3,0.4785444920277201,0
NDAR_INVVKXBTBUE,0.43107170101802766,0
NDAR_INVVWY740UE,0.46040407977220776,0
NDAR_INVWENNTD21,0.4901452594639557,0
NDAR_INVWH0P4JHC,0.41991766125054786,0
NDAR_INVWJTDFK2X,0.5210163868202867,1
NDAR_INVWJVXY5RV,0.5526750003301891,1
NDAR_INVWP2U8M5Y,0.5286821693273703,1
NDAR_INVWPCCMHG1,0.5889984354885618,1
NDAR_INVWRCZDDAY,0.5410702912259782,1
NDAR_INVX09F55B8,0.5511287837063217,1
NDAR_INVX2NW9XVN,0.5517526043391754,1
NDAR_INVX3LA9YLF,0.5368178054201731,1
NDAR_INVXBPBAPVX,0.47497523468954367,0
NDAR_INVXFY5F1AC,0.409481911096451,0
NDAR_INVXMM70ENL,0.435049891923397,0
NDAR_INVXMNM5XM7,0.42548601970598987,0
NDAR_INVXP05C9RL,0.474315085258552,0
NDAR_INVXU10E0J7,0.5345811866091077,1
NDAR_INVXUKGKUMG,0.5284941164394654,1
NDAR_INVXVFTLZM9,0.4711605070643751,0
NDAR_INVY09XGV2D,0.5486809703237341,1
NDAR_INVY20GFNFC,0.5197431645162336,1
NDAR_INVY39Z6PHB,0.5017818718255396,1
NDAR_INVY4HM7X4C,0.49978194768761824,0
NDAR_INVY4P0CAVP,0.5043024343019126,1
NDAR_INVYA9P0W24,0.45607206151784874,0
NDAR_INVYACN0D32,0.49138757660803123,0
NDAR_INVYAVZM6F1,0.39074631873445126,0
NDAR_INVYF1F96G4,0.40079748538821525,0
NDAR_INVYFT16CPZ,0.6255935432862404,1
NDAR_INVYLKWWGJ2,0.5176482582995843,1
NDAR_INVYMAZAYYB,0.3754743408159771,0
NDAR_INVZ48CAXH5,0.4626067095143635,0
NDAR_INVZC6LB4FJ,0.4927363165004339,0
NDAR_INVZKG5FH02,0.4703930281139244,0
NDAR_INVZU6F3PY8,0.46621537918968053,0
NDAR_INVZUDPGDWJ,0.4057660488170936,0
NDAR_INVZV8YW4NC,0.476957104828036,0
NDAR_INVZYTK0K1Y,0.4958936930533798,0
NDAR_INV003RTV85,0.45955860147642974,0
NDAR_INV00R4TXET,0.4186311855171284,0
NDAR_INV02RCED7D,0.5256094908973401,1
NDAR_INV040B4TRC,0.5472628634578065,1
NDAR_INV04TRXUGL,0.5293755921073339,1
NDAR_INV07XXFHDK,0.5368494381518388,1
NDAR_INV086114AT,0.45965072983858823,0
NDAR_INV08AT7TLH,0.4940598290921997,0
NDAR_INV094UXV0J,0.4690591285229814,0
NDAR_INV09AEBLZH,0.4670863490472329,0
NDAR_INV0CTJAAHC,0.5772909320828642,1
NDAR_INV0E350J5D,0.49969426191812366,0
NDAR_INV0EVRF8BN,0.46765786692620454,0
NDAR_INV0JXBZBV9,0.5092778115940515,1
NDAR_INV0KZBEH7F,0.5461524305837082,1
NDAR_INV0LFT420N,0.4159821389330745,0
NDAR_INV0N5WVJ17,0.39338624902718056,0
NDAR_INV0PKCP1P3,0.5255170061381431,1
NDAR_INV0R5220TJ,0.5151171356855058,1
NDAR_INV0UYDV4HJ,0.6310649784707499,1
NDAR_INV0V139J8T,0.4731045193418503,0
NDAR_INV0X45NBYM,0.4762743475258943,0
NDAR_INV0YE7L9KU,0.482011772820321,0
NDAR_INV0ZAYELPK,0.45162691304774233,0
NDAR_INV19FYU534,0.39159962654588243,0
NDAR_INV1AFNKM8M,0.5430414312918542,1
NDAR_INV1AYXT588,0.45515343837017525,0
NDAR_INV1BN4RDAD,0.4643419076778351,0
NDAR_INV1BTYWJDX,0.526915618704997,1
NDAR_INV1JZ17724,0.428876152166414,0
NDAR_INV1KZTEZF5,0.5851440520647337,1
NDAR_INV1MM7DZYV,0.6112690311779797,1
NDAR_INV1R4G3839,0.5707308099372487,1
NDAR_INV227DRH6R,0.5501279073233719,1
NDAR_INV2547FH92,0.43793376918471605,0
NDAR_INV26AW8K7K,0.5582276887736841,1
NDAR_INV28B537H0,0.3937813701443179,0
NDAR_INV2AL204UB,0.5221742901339312,1
NDAR_INV2BPVXTH3,0.5637463188879555,1
NDAR_INV2C2HN3CL,0.49021113411573614,0
NDAR_INV2CVG2YBY,0.5045221349687867,1
NDAR_INV2FXB1E4J,0.47283829248506287,0
NDAR_INV2GDYKWG2,0.5460990077849831,1
NDAR_INV2GN2TPG7,0.5332891689421583,1
NDAR_INV2HLV1V0P,0.5107452816823288,1
NDAR_INV2MKXWKGF,0.41597445296586144,0
NDAR_INV2PFVV0YJ,0.5223601878888805,1
NDAR_INV2RJ8ZRGL,0.5025046344050029,1
NDAR_INV2TRERCDA,0.47417053530407627,0
NDAR_INV2VY7YYNW,0.45887508539911637,0
NDAR_INV2X02MDU2,0.42724292518584683,0
NDAR_INV2ZCZ5TAL,0.5174957833946376,1
NDAR_INV32ZTA2YU,0.41810723314027526,0
NDAR_INV35E15ZE0,0.5517153725629879,1
NDAR_INV35ZTAGD8,0.5446228919137264,1
NDAR_INV36ZHEYW9,0.4211930537830096,0
NDAR_INV37XJVFZN,0.5753787964394712,1
NDAR_INV38MDKPJC,0.43628553535649256,0
NDAR_INV38ZMD8F1,0.5100722137056014,1
NDAR_INV39Z1U19N,0.4415093895941247,0
NDAR_INV39Z29MG3,0.3889455171894707,0
NDAR_INV3B1CZ5GM,0.46714923907201417,0
NDAR_INV3CVWRF42,0.5083587512039262,1
NDAR_INV3D91RVW4,0.5143947555439704,1
NDAR_INV3F6NJ6WW,0.5388095068767705,1
NDAR_INV3HJUHZX1,0.624482220141563,1
NDAR_INV3HX1TNWP,0.4305641992200801,0
NDAR_INV3P72345Z,0.37577401410374317,0
NDAR_INV3P7MECT8,0.48679359600916106,0
NDAR_INV3R6TY43Y,0.5849849516604511,1
NDAR_INV3XCZ5XRY,0.5529872172854414,1
NDAR_INV3Y3HGYYU,0.46718360626862726,0
NDAR_INV3Z6H5XU0,0.4818030802133583,0
NDAR_INV3ZUH1ZHD,0.5112713069093076,1
NDAR_INV40LJLRZD,0.5059288167524231,1
NDAR_INV41TZ179J,0.5211700212306841,1
NDAR_INV43P39GXX,0.46908181832000195,0
NDAR_INV44A0LV53,0.5311087862968786,1
NDAR_INV46P89PTE,0.5183890071914435,1
NDAR_INV47FFMT85,0.49448571249119366,0
NDAR_INV4D6F5KCG,0.5149823177140711,1
NDAR_INV4EHL4L0L,0.584883354596356,1
NDAR_INV4GHXF68C,0.48983784696484084,0
NDAR_INV4P46R5XT,0.5397955387421186,1
NDAR_INV4RFZF7PZ,0.47481517269500706,0
NDAR_INV4UPKY2RA,0.47854203020436864,0
NDAR_INV4UZ5M3N6,0.4901547505973093,0
NDAR_INV4XBEJ2E7,0.49458588546170856,0
NDAR_INV4YPJW3P2,0.47210877238639865,0
NDAR_INV51ZUKMA3,0.4467103029193275,0
NDAR_INV53LYW9M5,0.42393904202502325,0
NDAR_INV54HNXP3N,0.6053911394745962,1
NDAR_INV56L57G10,0.49366353865367946,0
NDAR_INV56YTNZ4V,0.5441866888328994,1
NDAR_INV5784LZWF,0.4634596706703889,0
NDAR_INV583EKH0A,0.5149805681245572,1
NDAR_INV5890XJCZ,0.4725891530587493,0
NDAR_INV5G3DP835,0.5168708065664626,1
NDAR_INV5KTH90ED,0.5404787232041284,1
NDAR_INV5N40CFL4,0.46330980391047244,0
NDAR_INV5UAF6YMT,0.5614163480006006,1
NDAR_INV5V2AYDE7,0.44115118372741,0
NDAR_INV5V348XPG,0.49479150671641414,0
NDAR_INV5VVD4E6G,0.528220727221005,1
NDAR_INV64EVZUTB,0.5155263541570683,1
NDAR_INV64HHWR5T,0.5291077216383182,1
NDAR_INV67CCUNV4,0.4517895277932167,0
NDAR_INV67GRP56R,0.4401219571664509,0
NDAR_INV67TUZJU7,0.45392950262982146,0
NDAR_INV68YKYYY5,0.5183845517957736,1
NDAR_INV69W6GH2W,0.5303872690315069,1
NDAR_INV6AR8A46Z,0.5028246654319057,1
NDAR_INV6BAW7VRX,0.3653866298327928,0
NDAR_INV6NFVRHFA,0.470067858822937,0
NDAR_INV6NJ4UWH8,0.4514162625047536,0
NDAR_INV6XNGNVUC,0.5082776516053139,1
NDAR_INV701F04JM,0.4443778645479931,0
NDAR_INV71136NP6,0.4562880925189454,0
NDAR_INV71580HYU,0.5132486601798196,1
NDAR_INV72F575DA,0.45022846328322225,0
NDAR_INV78DM8A8U,0.4803472551261828,0
NDAR_INV78TL163B,0.5620717781839987,1
NDAR_INV7JG084UZ,0.548876157409096,1
NDAR_INV7KN1R7KK,0.5229081379836762,1
NDAR_INV7KP7C6RB,0.5497429551883921,1
NDAR_INV7L87171T,0.545544103228274,1
NDAR_INV7LM8LGFW,0.40805671847121516,0
NDAR_INV7N4ED3TP,0.5433577718653788,1
NDAR_INV7U9JKJT0,0.49419749171283556,0
NDAR_INV7XMDVMD9,0.5783916365065269,1
NDAR_INV8179BTRR,0.4791385772451686,0
NDAR_INV8506NUKE,0.4987248705175377,0
NDAR_INV859KRFB8,0.5396447038945593,1
NDAR_INV87XG4274,0.5815938495032806,1
NDAR_INV88PHXJ3C,0.4466348899887783,0
NDAR_INV89ZP9REV,0.4078375203065861,0
NDAR_INV8ABZJ66W,0.5162533448549709,1
NDAR_INV8B8WV7MT,0.5003309523484775,1
NDAR_INV8BU41UCM,0.5000291547335053,1
NDAR_INV8CT52P5H,0.5352965015400898,1
NDAR_INV8DJ5XGV5,0.5117091836187937,1
NDAR_INV8DP8Y67B,0.4636672752177537,0
NDAR_INV8E597FU6,0.543398406902272,1
NDAR_INV8FCEHCME,0.580376900003743,1
NDAR_INV8H756ZWX,0.4411543344635883,0
NDAR_INV8J2PXGLH,0.48851007147150716,0
NDAR_INV8L7MBY64,0.3609023449658562,0
NDAR_INV8MYFRL4J,0.48806460908518573,0
NDAR_INV8VU3KZAR,0.46005471510126567,0
NDAR_INV8VY66V2D,0.6086210625141425,1
NDAR_INV8WTKMETK,0.4525852963276657,0
NDAR_INV901KYNND,0.5771036280002841,1
NDAR_INV94V97129,0.43612886504520876,0
NDAR_INV9924G4W9,0.516663655600032,1
NDAR_INV9A6HTXF6,0.3853931520909856,0
NDAR_INV9E8PXJ9L,0.46901720946806297,0
NDAR_INV9EFM2PFZ,0.5398509694880631,1
NDAR_INV9GUXU365,0.44836204384454986,0
NDAR_INV9JLEZ6WE,0.4614290763424429,0
NDAR_INV9K086XZF,0.4849342548588292,0
NDAR_INV9PA518RY,0.5283249102431125,1
NDAR_INV9PUA8D0B,0.47056655918208856,0
NDAR_INV9R23N8LH,0.4752961515441827,0
NDAR_INV9UZXV6TK,0.5336357665368868,1
NDAR_INV9V4WNUEA,0.4754357671101757,0
NDAR_INV9VGLAX8E,0.5177497055839747,1
NDAR_INV9VU6KMC8,0.4932420868377569,0
NDAR_INV9W6CZFBK,0.5149534247943951,1
NDAR_INV9W9BF541,0.4276626480699858,0
NDAR_INVA1KXWA2W,0.5493867679435559,1
NDAR_INVA2HTKAHY,0.47585207182560557,0
NDAR_INVA2T7V5L9,0.5089837453379168,1
NDAR_INVA7NXF2HT,0.4925951456440776,0
NDAR_INVA82HJRPA,0.4385064361606022,0
NDAR_INVA928P6B7,0.4989569512582791,0
NDAR_INVACZZH8LM,0.5033719320217013,1
NDAR_INVAE0K8UGX,0.5790371866864187,1
NDAR_INVAEC3N2AL,0.5333912292777537,1
NDAR_INVAEMLZKT4,0.47171978410401294,0
NDAR_INVAF517NF3,0.4954187938166965,0
NDAR_INVAF722ZVJ,0.4032158661100439,0
NDAR_INVANZ68BY0,0.4961114674241642,0
NDAR_INVAPFA98LF,0.5273289089691731,1
NDAR_INVATE29B31,0.4698668474028734,0
NDAR_INVAU8YJ8BH,0.4935208185287571,0
NDAR_INVAWNDT22T,0.5698441431847168,1
NDAR_INVAY3PH51J,0.5213372597622493,1
NDAR_INVB1T0LLC8,0.41379778383906857,0
NDAR_INVB5C9G957,0.47437312617495936,0
NDAR_INVB5LU9UPG,0.4428187803562375,0
NDAR_INVB7WFVLM3,0.5324765537608495,1
NDAR_INVB8UX2D6Y,0.4964205474455906,0
NDAR_INVB9BEKCD9,0.41991612605884987,0
NDAR_INVB9VMNMMZ,0.5145429379651448,1
NDAR_INVBH2C38UG,0.41907825396957543,0
NDAR_INVBK1CNLJ5,0.4809412063907359,0
NDAR_INVBLR3A9XC,0.5087876001840249,1
NDAR_INVBTTCJX9R,0.5487301598868339,1
NDAR_INVBUT20X7W,0.5413504800265261,1
NDAR_INVBVK1GET3,0.48742882966146134,0
NDAR_INVBZT4D3W2,0.4708154379009138,0
NDAR_INVC25XBH2T,0.5006354151964676,1
NDAR_INVC2VA4EY6,0.4740459558115124,0
NDAR_INVC3AAYJ18,0.5330240084124797,1
NDAR_INVC59Y1E3K,0.5188046654322648,1
NDAR_INVC9YL3K7V,0.4711398679844728,0
NDAR_INVC9ZZ3NYD,0.5323426288212063,1
NDAR_INVCCBAJKLY,0.4638731041700349,0
NDAR_INVCCPGPFR1,0.5147432810306174,1
NDAR_INVCGEMFA5B,0.530569857978542,1
NDAR_INVCK4E8YDE,0.4399572888765872,0
NDAR_INVCP3Z2564,0.5231060822044741,1
NDAR_INVCW82V6Z6,0.5280275158273875,1
NDAR_INVCXGPDB42,0.4548441340570886,0
NDAR_INVCY3FV4T9,0.4819680216000335,0
NDAR_INVCYFCWE6X,0.5452644344499069,1
NDAR_INVD0FLVY2Y,0.5066523075666064,1
NDAR_INVD11XG6G3,0.485990701026244,0
NDAR_INVD13H7C62,0.5037823368060932,1
NDAR_INVD580Y1WJ,0.4048079709479617,0
NDAR_INVD69WPF6G,0.44371446819369964,0
NDAR_INVD7KE07MF,0.46669633766521357,0
NDAR_INVDAY78DG2,0.5237253397008562,1
NDAR_INVDBBYXNYH,0.4483529747308516,0
NDAR_INVDBFPW3EK,0.5180645443388963,1
NDAR_INVDBVY4B8K,0.5675741396075055,1
NDAR_INVDGPX16XN,0.524780189584548,1
NDAR_INVDGTRNE7V,0.5350425264657269,1
NDAR_INVDMW1F5TW,0.5054091344835336,1
NDAR_INVDPU8752W,0.4274219691564667,0
NDAR_INVDTRERMG2,0.5241290977222591,1
NDAR_INVDWRFW2TP,0.5051730268196576,1
NDAR_INVDZVTE3N0,0.4299175934390245,0
NDAR_INVE1H1HLHG,0.44944473112656996,0
NDAR_INVE4T6ZUA5,0.5573999672715394,1
NDAR_INVEB59FX7V,0.5461554387358489,1
NDAR_INVETR322Y3,0.4794455390084605,0
NDAR_INVEUFTT1XU,0.48726118492276854,0
NDAR_INVF1585TVY,0.4556197309307435,0
NDAR_INVF28KN8WU,0.4616500062470025,0
NDAR_INVF40W150V,0.3807090209647393,0
NDAR_INVF5G7EUP1,0.5359399770563903,1
NDAR_INVF7TYWYV2,0.5311889736098477,1
NDAR_INVF8M7HCCK,0.5081408915148665,1
NDAR_INVFAL2YLLP,0.49089157643405246,0
NDAR_INVFEAE6H0K,0.47489689610642216,0
NDAR_INVFF0AUTMG,0.42236513629409483,0
NDAR_INVFGMBVN9X,0.5372320680200802,1
NDAR_INVFKJ7BN1Y,0.45787716456037936,0
NDAR_INVFKTJNMWU,0.5242811244111217,1
NDAR_INVFMBDTV7Z,0.5544160010131731,1
NDAR_INVFMFM01J8,0.5117991183468831,1
NDAR_INVFMJCXXYX,0.43543772408414694,0
NDAR_INVFRW1F9MA,0.5133702060323626,1
NDAR_INVFUL1CNV5,0.444130672398614,0
NDAR_INVFUZWJMH9,0.5330864224028362,1
NDAR_INVFVFMMHD7,0.4323321619893207,0
NDAR_INVFXG8A4V4,0.5658241260423031,1
NDAR_INVFYT4DP3T,0.48557063614505375,0
NDAR_INVFZVU8EG1,0.6056918103226396,1
NDAR_INVG1CR55JE,0.466743719910971,0
NDAR_INVG2MCMYGW,0.47285912733991176,0
NDAR_INVG66DDVRA,0.4417064942545666,0
NDAR_INVG83HUDJ5,0.5214631471204013,1
NDAR_INVGD8NMY0B,0.5337009916925144,1
NDAR_INVGE15ZEP5,0.4261562115209319,0
NDAR_INVGEBCYD1G,0.4435016216082393,0
NDAR_INVGFRL1TJF,0.49189353905492783,0
NDAR_INVGLTMA4LA,0.5127707409472778,1
NDAR_INVGM5D6MEW,0.5942990436528329,1
NDAR_INVGR9UK9P6,0.4956870732105557,0
NDAR_INVGTFA77XH,0.4979826496211205,0
NDAR_INVGUBG700J,0.47820178850940226,0
NDAR_INVGVDCETLW,0.5087774884018791,1
NDAR_INVGXEFPU6Y,0.49477259616450525,0
NDAR_INVGXLKFNXZ,0.4661829460129732,0
NDAR_INVH2JCLXCG,0.4922859912175597,0
NDAR_INVH32GHURA,0.5218566715798539,1
NDAR_INVH6K9F426,0.47052817263654406,0
NDAR_INVH9DU5D5F,0.4469298855701145,0
NDAR_INVHFP40U49,0.5748765399282775,1
NDAR_INVHJ39DTK5,0.4961128303672366,0
NDAR_INVHMM33T0B,0.3930539286121153,0
NDAR_INVHMR71P5N,0.4651685793502566,0
NDAR_INVHNT0B9EC,0.5316813297766841,1
NDAR_INVHRT3979L,0.45254720998379233,0
NDAR_INVHXKV8V4D,0.46349378089498144,0
NDAR_INVHYJ60DJE,0.4644461777403943,0
NDAR_INVHYJDHMK3,0.5584546904592195,1
NDAR_INVHYTA5DTD,0.5087476590665638,1
NDAR_INVHZ1URTX6,0.5165809390323922,1
NDAR_INVHZ7D1EYU,0.5160530832353815,1
NDAR_INVJ0130AZB,0.49732726785722675,0
NDAR_INVJ04E024W,0.4547227511272486,0
NDAR_INVJ2R77KLM,0.5262812932780947,1
NDAR_INVJ5JJZDPB,0.45596566930390126,0
NDAR_INVJ97MXFZ1,0.5250506866632549,1
NDAR_INVJAEV7W5J,0.466332988520659,0
NDAR_INVJAGE8DBX,0.5527837201346847,1
NDAR_INVJDVWTD1U,0.4956104115897325,0
NDAR_INVJE7AU0B9,0.5219600284661221,1
NDAR_INVJE7U8GZ4,0.3973685451426534,0
NDAR_INVJE8U3WEP,0.4680785459100134,0
NDAR_INVJFTB00J2,0.43016411428137563,0
NDAR_INVJH93PMX3,0.5348458627406797,1
NDAR_INVJRFFW8YT,0.5341703703174978,1
NDAR_INVJRPZT0NB,0.5038987269891038,1
NDAR_INVJTXTDY92,0.5522755431400638,1
NDAR_INVJX1U4507,0.5009320341318241,1
NDAR_INVK52CCTV1,0.4832725579168734,0
NDAR_INVK7H62E8W,0.4206762587839617,0
NDAR_INVKBGNJEVP,0.46257829159385067,0
NDAR_INVKGNHNNA3,0.5397448140629552,1
NDAR_INVKK3DUDE5,0.5431455445945719,1
NDAR_INVKKY0ZZXD,0.49140619382120404,0
NDAR_INVKMVGX7UJ,0.4503511913750077,0
NDAR_INVKPX9TDPR,0.4819110087010486,0
NDAR_INVKT59P3W3,0.5105282048643284,1
NDAR_INVKV9NTNR4,0.4879905528959505,0
NDAR_INVKX5G6YJV,0.4644864036082492,0
NDAR_INVKXT5LX5A,0.5085999317853326,1
NDAR_INVKZWUWMFK,0.5484263783239353,1
NDAR_INVL3DZEL4D,0.47445418519730786,0
NDAR_INVL41WXZ15,0.5308223495576,1
NDAR_INVL4GC8H34,0.5156164285893604,1
NDAR_INVL542JFCM,0.43321726743921757,0
NDAR_INVL6MBKZ9X,0.4649413856164031,0
NDAR_INVL7WANBBC,0.4816537645441425,0
NDAR_INVL7YXYKK6,0.4554634642316801,0
NDAR_INVL8A7B9W8,0.4597357015881006,0
NDAR_INVL8D2B93D,0.4311908863498542,0
NDAR_INVLC0TC7LX,0.4611770221267914,0
NDAR_INVLEZ3NP32,0.5106340952157293,1
NDAR_INVLF021MRZ,0.46508456077783095,0
NDAR_INVLH56Y94B,0.532444775425111,1
NDAR_INVLJJVHGJF,0.5059640078931769,1
NDAR_INVLK1FNT2J,0.43197391485271497,0
NDAR_INVLKEDD3PV,0.46146881245873195,0
NDAR_INVLTDF7P86,0.5134130217271209,1
NDAR_INVLUJH4U9P,0.4789657591060423,0
NDAR_INVLWZ02AMC,0.477254323370834,0
NDAR_INVLX8DTG4D,0.48763716614469566,0
NDAR_INVLXDEDXFV,0.45110506473450945,0
NDAR_INVM7Z0URXU,0.5562452199055999,1
NDAR_INVM99BLZUE,0.4064799477295111,0
NDAR_INVMAW066K7,0.5506652951884721,1
NDAR_INVMJTPRDKA,0.44383301527512503,0
NDAR_INVMK65MX3T,0.4617925575911328,0
NDAR_INVMRH2PB50,0.44481617697138126,0
NDAR_INVMRTV76E4,0.5159422516783059,1
NDAR_INVMUN8FEUL,0.5128866718435239,1
NDAR_INVMVNAVW2R,0.5108112966907846,1
NDAR_INVMVPDD8ZG,0.5006885543697425,1
NDAR_INVMYUETYD2,0.47019217852073936,0
NDAR_INVMZYRHT83,0.5120645755668682,1
NDAR_INVN0T52ZWL,0.4959686509458269,0
NDAR_INVN1Y93M5A,0.35182926712055373,0
NDAR_INVN3UAB7C8,0.5136638222809995,1
NDAR_INVN5BUFTWL,0.42631559658978413,0
NDAR_INVN6BH556Y,0.513850457194352,1
NDAR_INVN6D2HAYA,0.47995470778075766,0
NDAR_INVN6R4KJPT,0.5126642763807625,1
NDAR_INVN8RFAZ29,0.5078921264753509,1
NDAR_INVN98XYXM3,0.35669841553881815,0
NDAR_INVNC5V6UTJ,0.46490321933480544,0
NDAR_INVNFBP257T,0.49692144086670775,0
NDAR_INVNHBWEUN0,0.5700154864281402,1
NDAR_INVNHW5VBD8,0.43957252145251835,0
NDAR_INVNKW63Z0P,0.5607328208702071,1
NDAR_INVNRRH2V7K,0.45806713934267196,0
NDAR_INVNTK7UH4C,0.4401506286900879,0
NDAR_INVNU82PG6M,0.5205705319792593,1
NDAR_INVNVZEHYV5,0.5442960988361399,1
NDAR_INVP1VHW53K,0.4808000218656382,0
NDAR_INVP3U1CUBR,0.5176789479632875,1
NDAR_INVP3WMBTEH,0.3767227285172233,0
NDAR_INVP3Z2GJ6J,0.5150441385347309,1
NDAR_INVP47A7DPL,0.4482907920379249,0
NDAR_INVP7NCC1J0,0.5762863687460182,1
NDAR_INVP9LWMMB5,0.4346610823889237,0
NDAR_INVPC4E4MB4,0.41328026794794265,0
NDAR_INVPCCWYX33,0.5086834106543835,1
NDAR_INVPFLHJ8G2,0.5472313303152309,1
NDAR_INVPHA422B4,0.5697131466323011,1
NDAR_INVPJ7TLN56,0.5044856729380369,1
NDAR_INVPK1G4FMB,0.4372552540134411,0
NDAR_INVPKD1XX0E,0.44354168466811217,0
NDAR_INVPL7J5X85,0.3870434477809174,0
NDAR_INVPLP1WVXM,0.42677426054177964,0
NDAR_INVPMHGZU3M,0.4993653211824204,0
NDAR_INVPMYAAKXU,0.5279640320707162,1
NDAR_INVPRDYVE4C,0.4823604224193416,0
NDAR_INVPT99PZAU,0.5107388870671239,1
NDAR_INVPU3WY23M,0.5328334100969067,1
NDAR_INVPVT0X3NH,0.516316981361943,1
NDAR_INVPW5RU88H,0.48947240003210063,0
NDAR_INVPX8C7W65,0.5433893014278294,1
NDAR_INVPYJ78DEY,0.45199145966478405,0
NDAR_INVPYX4FBVY,0.5696708808533221,1
NDAR_INVR17JHZRJ,0.5241374329155195,1
NDAR_INVR28A45T6,0.5299051159975392,1
NDAR_INVR4EUGHE9,0.4734348186844788,0
NDAR_INVR5FD0UXH,0.5470590949045022,1
NDAR_INVR6PPY0VL,0.48658803042468096,0
NDAR_INVR792CLE6,0.5326142700167726,1
NDAR_INVR7N0XBL6,0.4337362985749922,0
